seed,epoch,epoch_total,member,train_batch_size,data_build_s,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,lr_sched_start,lr_sched_end,pbt_lr,pbt_batch_size,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs
38042,35,70,3,64,1.6740784645080566,34.044514417648315,1.4000003337860107,0.6123,78.36,74.78,0.000154,0.000147,0.000147,64,0.15,0.079,5.0
38042,35,70,4,128,1.6841604709625244,17.29491353034973,1.358628749847412,0.6734,76.32,74.44,0.000209,0.0002,0.0002,128,0.118,0.127,5.0
38042,36,70,0,64,1.6804845333099365,34.19964528083801,1.3973453044891357,0.6686,76.27,73.53,0.000107,0.000102,0.000102,64,,,
38042,36,70,1,256,1.6863348484039307,10.058207511901855,1.4096240997314453,0.5572,80.13,76.43,4.49e-07,8.85e-05,8.85e-05,256,0.15,0.105,5.0
38042,36,70,2,256,1.6819396018981934,10.144193172454834,1.3644702434539795,0.5999,78.65,75.2,0.000261,0.00025,0.00025,256,0.13,0.106,5.0
38042,36,70,3,64,1.6861076354980469,33.81290149688721,1.383293867111206,0.5995,78.65,75.01,0.000147,0.000141,0.000141,64,0.15,0.079,5.0
38042,36,70,4,128,1.6732978820800781,18.053995847702026,1.3758387565612793,0.6578,76.83,75.04,0.0002,0.000192,0.000192,128,0.118,0.127,5.0
38042,37,70,0,64,1.6807522773742676,34.255534648895264,1.383068561553955,0.6569,76.74,73.97,0.000102,9.75e-05,9.75e-05,64,,,
38042,37,70,1,256,1.6784486770629883,10.114312171936035,1.3914258480072021,0.5554,80.35,76.04,8.85e-05,0.000177,0.000177,256,0.15,0.105,5.0
38042,37,70,2,256,1.6863925457000732,10.002301692962646,1.4039456844329834,0.5901,78.96,75.6,0.00025,0.000239,0.000239,256,0.13,0.106,5.0
38042,37,70,3,64,1.6711761951446533,33.77681374549866,1.4427735805511475,0.5801,79.44,74.96,0.000141,0.000135,0.000135,64,0.15,0.079,5.0
38042,37,70,4,128,1.686772346496582,17.971669673919678,1.3791780471801758,0.6434,77.09,74.98,0.000192,0.000183,0.000183,128,0.118,0.127,5.0
38042,38,70,0,64,1.6733646392822266,34.33390283584595,1.3592090606689453,0.6431,77.17,74.77,9.75e-05,9.29e-05,9.29e-05,64,,,
38042,38,70,1,256,1.6867690086364746,10.126980066299438,1.4349479675292969,0.5768,79.55,75.14,0.000177,0.000265,0.000265,256,0.15,0.105,5.0
38042,38,70,2,256,1.6743190288543701,10.148465871810913,1.3755154609680176,0.5699,79.79,75.35,0.000239,0.000228,0.000228,256,0.13,0.106,5.0
38042,38,70,3,64,1.6956555843353271,34.428943395614624,1.3836045265197754,0.5695,79.77,75.18,0.000135,0.000129,0.000129,64,0.15,0.079,5.0
38042,38,70,4,128,1.6816432476043701,17.567102193832397,1.458225965499878,0.6277,77.81,75.22,0.000183,0.000174,0.000174,128,0.118,0.127,5.0
38042,39,70,0,64,1.692779779434204,33.96234107017517,1.3855595588684082,0.6296,77.51,74.88,9.29e-05,8.84e-05,8.84e-05,64,,,
38042,39,70,1,256,1.6812832355499268,10.008140563964844,1.4601261615753174,0.6065,78.25,74.79,0.000265,0.000353,0.000353,256,0.15,0.105,5.0
38042,39,70,2,256,1.6852169036865234,9.948467016220093,1.3845460414886475,0.5579,80.3,76.47,0.000228,0.000217,0.000217,256,0.13,0.106,5.0
38042,39,70,3,64,1.6778655052185059,35.238460540771484,1.3860795497894287,0.5554,80.29,75.27,0.000129,0.000122,0.000122,64,0.15,0.079,5.0
38042,39,70,4,128,1.6838994026184082,17.98770833015442,1.3937981128692627,0.6186,78.0,75.23,0.000174,0.000166,0.000166,128,0.118,0.127,5.0
38042,40,70,0,64,1.6785907745361328,33.73158526420593,1.4181702136993408,0.6128,78.21,75.56,8.84e-05,8.38e-05,8.38e-05,64,,,
38042,40,70,1,256,1.6907658576965332,10.08086085319519,1.380925178527832,0.6421,77.21,73.24,0.000353,0.000441,0.000441,256,0.15,0.105,5.0
38042,40,70,2,256,1.6721644401550293,9.86197280883789,1.4277665615081787,0.5381,80.99,76.6,0.000217,0.000205,0.000205,256,0.13,0.106,5.0
38042,40,70,3,64,1.68699312210083,34.727646589279175,1.3908607959747314,0.5411,80.78,76.21,0.000122,0.000116,0.000116,64,0.15,0.079,5.0
38042,40,70,4,128,1.6813082695007324,17.733861446380615,1.4026663303375244,0.6014,78.61,76.12,0.000166,0.000157,0.000157,128,0.118,0.127,5.0
38042,41,70,0,64,1.6851465702056885,33.984410524368286,1.3809349536895752,0.6057,78.59,75.58,8.38e-05,7.93e-05,7.93e-05,64,,,
38042,41,70,1,128,1.6804380416870117,17.93933343887329,1.4310894012451172,0.4934,82.41,76.65,3.41e-07,0.000134,0.000134,128,0.15,0.131,5.0
38042,41,70,2,256,1.6878323554992676,9.992518424987793,1.3822360038757324,0.5204,81.45,76.9,0.000205,0.000194,0.000194,256,0.13,0.106,5.0
38042,41,70,3,64,1.6752734184265137,34.000659465789795,1.389866590499878,0.5233,81.27,75.99,0.000116,0.00011,0.00011,64,0.15,0.079,5.0
38042,41,70,4,128,1.6856696605682373,17.968926906585693,1.4003729820251465,0.5894,79.22,75.89,0.000157,0.000149,0.000149,128,0.118,0.127,5.0
38042,42,70,0,64,1.6809966564178467,34.171513080596924,1.3912317752838135,0.5941,79.01,75.94,7.93e-05,7.49e-05,7.49e-05,64,,,
38042,42,70,1,128,1.6891686916351318,18.04981565475464,1.4912667274475098,0.5524,80.42,74.99,0.000134,0.000267,0.000267,128,0.15,0.131,5.0
38042,42,70,2,256,1.6764805316925049,9.984095573425293,1.3987102508544922,0.5033,82.19,76.32,0.000194,0.000183,0.000183,256,0.13,0.106,5.0
38042,42,70,3,64,1.687049150466919,34.498764514923096,1.400470495223999,0.512,81.87,76.36,0.00011,0.000103,0.000103,64,0.15,0.079,5.0
38042,42,70,4,128,1.6800601482391357,18.080268621444702,1.4273464679718018,0.5816,79.48,76.15,0.000149,0.00014,0.00014,128,0.118,0.127,5.0
38042,43,70,0,64,1.6894826889038086,35.52050542831421,1.3806166648864746,0.5809,79.26,76.15,7.49e-05,7.05e-05,7.05e-05,64,,,
38042,43,70,1,128,1.6739325523376465,17.68375015258789,1.3825969696044922,0.6348,77.57,72.86,0.000267,0.0004,0.0004,128,0.15,0.131,5.0
38042,43,70,2,256,1.683218240737915,9.941975355148315,1.3762338161468506,0.4916,82.38,76.96,0.000183,0.000172,0.000172,256,0.13,0.106,5.0
38042,43,70,3,64,1.6848509311676025,35.789108991622925,1.391082525253296,0.4945,82.42,77.3,0.000103,9.74e-05,9.74e-05,64,0.15,0.079,5.0
38042,43,70,4,128,1.6960771083831787,18.30331301689148,1.3688163757324219,0.5645,79.91,76.9,0.00014,0.000132,0.000132,128,0.118,0.127,5.0
38042,44,70,0,64,1.6773707866668701,34.779529094696045,1.38102126121521,0.5675,79.78,76.32,7.05e-05,6.61e-05,6.61e-05,64,,,
38042,44,70,1,128,1.69010329246521,17.699131965637207,1.5082011222839355,0.7024,74.93,71.06,0.0004,0.000533,0.000533,128,0.15,0.131,5.0
38042,44,70,2,256,1.6759920120239258,10.213719844818115,1.369417667388916,0.4694,83.38,77.01,0.000172,0.000162,0.000162,256,0.13,0.106,5.0
38042,44,70,3,64,1.6896388530731201,35.01905369758606,1.4219584465026855,0.4805,82.96,77.08,9.74e-05,9.13e-05,9.13e-05,64,0.15,0.079,5.0
38042,44,70,4,128,1.6712214946746826,18.050325393676758,1.3884224891662598,0.5483,80.62,77.06,0.000132,0.000124,0.000124,128,0.118,0.127,5.0
38042,45,70,0,64,1.6859400272369385,35.45452427864075,1.3795287609100342,0.5547,80.33,76.46,6.61e-05,6.18e-05,6.18e-05,64,,,
38042,45,70,1,128,1.680999517440796,17.66023087501526,1.471198558807373,0.768,72.78,69.71,0.000533,0.000666,0.000666,128,0.15,0.131,5.0
38042,45,70,2,256,1.6842296123504639,10.102644205093384,1.3908145427703857,0.453,83.85,77.04,0.000162,0.000151,0.000151,256,0.13,0.106,5.0
38042,45,70,3,64,1.6758930683135986,34.569390058517456,1.379223346710205,0.4647,83.63,76.26,9.13e-05,8.53e-05,8.53e-05,64,0.15,0.079,5.0
38042,45,70,4,128,1.6881263256072998,18.20306372642517,1.4015755653381348,0.5391,80.85,76.58,0.000124,0.000116,0.000116,128,0.118,0.127,5.0
38042,46,70,0,64,1.680734395980835,36.17752265930176,1.3553481101989746,0.5424,80.68,76.95,6.18e-05,5.76e-05,5.76e-05,64,,,
38042,46,70,1,256,1.6906192302703857,10.016643047332764,1.637324333190918,0.4085,85.53,77.47,4.59e-07,9.03e-05,9.03e-05,256,0.15,0.093,5.0
38042,46,70,2,256,1.6829099655151367,10.079828977584839,1.6496009826660156,0.4374,84.3,77.28,0.000151,0.000141,0.000141,256,0.13,0.106,5.0
38042,46,70,3,64,1.687882900238037,34.63401198387146,1.6606078147888184,0.4506,84.14,76.26,8.53e-05,7.95e-05,7.95e-05,64,0.15,0.079,5.0
38042,46,70,4,128,1.6780190467834473,17.95893883705139,1.6716680526733398,0.5253,81.34,77.47,0.000116,0.000108,0.000108,128,0.118,0.127,5.0
38042,47,70,0,64,1.6927292346954346,34.69617199897766,1.7379734516143799,0.5317,81.22,77.16,5.76e-05,5.34e-05,5.34e-05,64,,,
38042,47,70,1,256,1.679997444152832,10.22892951965332,1.6423404216766357,0.4268,84.77,77.46,9.03e-05,0.00018,0.00018,256,0.15,0.093,5.0
38042,47,70,2,256,1.6929612159729004,10.095454931259155,1.7179064750671387,0.43,84.62,77.87,0.000141,0.00013,0.00013,256,0.13,0.106,5.0
38042,47,70,3,64,1.6846282482147217,33.991124391555786,1.6686937808990479,0.4384,84.4,77.1,7.95e-05,7.38e-05,7.38e-05,64,0.15,0.079,5.0
38042,47,70,4,128,1.6864945888519287,17.664758920669556,1.6328887939453125,0.5126,81.85,77.32,0.000108,0.0001,0.0001,128,0.118,0.127,5.0
38042,48,70,0,64,1.681908130645752,35.217262744903564,1.3916823863983154,0.5254,81.57,77.6,5.34e-05,4.94e-05,4.94e-05,64,,,
38042,48,70,1,256,1.6928138732910156,9.8991539478302,1.4005367755889893,0.4689,83.35,76.71,0.00018,0.00027,0.00027,256,0.15,0.093,5.0
38042,48,70,2,256,1.679074764251709,10.059750080108643,1.4295849800109863,0.407,85.49,78.01,0.00013,0.00012,0.00012,256,0.13,0.106,5.0
38042,48,70,3,64,1.6938552856445312,34.42431163787842,1.3890995979309082,0.4302,84.83,77.02,7.38e-05,6.82e-05,6.82e-05,64,0.15,0.079,5.0
38042,48,70,4,128,1.6727285385131836,17.779868125915527,1.6907258033752441,0.4979,82.32,77.23,0.0001,9.24e-05,9.24e-05,128,0.118,0.127,5.0
38042,49,70,0,64,1.6933825016021729,34.2570424079895,1.643394947052002,0.511,82.01,76.99,4.94e-05,4.55e-05,4.55e-05,64,,,
38042,49,70,1,256,1.6865906715393066,10.436410903930664,1.6915957927703857,0.5158,81.51,75.8,0.00027,0.00036,0.00036,256,0.15,0.093,5.0
38042,49,70,2,256,1.6914732456207275,10.457299709320068,1.7039148807525635,0.3916,86.02,78.09,0.00012,0.000111,0.000111,256,0.13,0.106,5.0
38042,49,70,3,64,1.677999496459961,33.70051980018616,1.645148754119873,0.4101,85.47,77.62,6.82e-05,6.27e-05,6.27e-05,64,0.15,0.079,5.0
38042,49,70,4,128,1.690009593963623,17.71190571784973,1.765089988708496,0.4853,82.74,77.72,9.24e-05,8.49e-05,8.49e-05,128,0.118,0.127,5.0
38042,50,70,0,64,1.6742041110992432,34.20709204673767,1.6461458206176758,0.5024,82.16,77.56,4.55e-05,4.17e-05,4.17e-05,64,,,
38042,50,70,1,256,1.6818246841430664,10.305890083312988,1.6332359313964844,0.556,80.11,75.04,0.00036,0.000449,0.000449,256,0.15,0.093,5.0
38042,50,70,2,256,1.6802833080291748,10.129632711410522,1.6331183910369873,0.3786,86.6,78.23,0.000111,0.000101,0.000101,256,0.13,0.106,5.0
38042,50,70,3,64,1.6880419254302979,33.654985189437866,1.7175805568695068,0.4008,85.86,77.75,6.27e-05,5.74e-05,5.74e-05,64,0.15,0.079,5.0
38042,50,70,4,128,1.6777615547180176,17.536133766174316,1.6255574226379395,0.4779,83.12,77.54,8.49e-05,7.78e-05,7.78e-05,128,0.118,0.127,5.0
38042,51,70,0,64,1.694117784500122,34.085371255874634,1.391923427581787,0.4929,82.47,77.86,4.17e-05,3.8e-05,3.8e-05,64,,,
38042,51,70,1,256,1.6788544654846191,9.83225703239441,1.4385697841644287,0.3605,87.18,78.0,5.34e-07,0.000105,0.000105,256,0.141,0.056,5.0
38042,51,70,2,256,1.6811230182647705,9.905761003494263,1.3920197486877441,0.3669,86.92,78.67,0.000101,9.23e-05,9.23e-05,256,0.13,0.106,5.0
38042,51,70,3,64,1.6834263801574707,33.74128556251526,1.396672248840332,0.3803,86.46,77.54,5.74e-05,5.23e-05,5.23e-05,64,0.15,0.079,5.0
38042,51,70,4,128,1.6862964630126953,17.94999122619629,1.3951661586761475,0.4631,83.53,78.13,7.78e-05,7.08e-05,7.08e-05,128,0.118,0.127,5.0
38042,52,70,0,64,1.675011157989502,33.425259828567505,1.4591925144195557,0.4843,82.82,77.58,3.8e-05,3.45e-05,3.45e-05,64,,,
38042,52,70,1,256,1.6866905689239502,10.228348731994629,1.3828985691070557,0.4002,85.7,77.38,0.000105,0.00021,0.00021,256,0.141,0.056,5.0
38042,52,70,2,256,1.6765482425689697,10.011044979095459,1.3765301704406738,0.3509,87.49,78.56,9.23e-05,8.35e-05,8.35e-05,256,0.13,0.106,5.0
38042,52,70,3,64,1.68428635597229,34.23519492149353,1.4884474277496338,0.3691,86.83,77.66,5.23e-05,4.74e-05,4.74e-05,64,0.15,0.079,5.0
38042,52,70,4,128,1.6750531196594238,17.659588098526,1.3812308311462402,0.4585,83.75,78.42,7.08e-05,6.41e-05,6.41e-05,128,0.118,0.127,5.0
38042,53,70,0,64,1.6884474754333496,33.73408269882202,1.452911615371704,0.4725,83.22,78.09,3.45e-05,3.1e-05,3.1e-05,64,,,
38042,53,70,1,256,1.6815686225891113,9.911746740341187,1.3843257427215576,0.4498,83.75,76.52,0.00021,0.000315,0.000315,256,0.141,0.056,5.0
38042,53,70,2,256,1.695638656616211,10.332788944244385,1.3753321170806885,0.3347,88.18,78.53,8.35e-05,7.51e-05,7.51e-05,256,0.13,0.106,5.0
38042,53,70,3,64,1.6690187454223633,33.94527268409729,1.419767141342163,0.3616,87.09,78.13,4.74e-05,4.27e-05,4.27e-05,64,0.15,0.079,5.0
38042,53,70,4,128,1.6811718940734863,17.516497373580933,1.3662352561950684,0.4472,84.16,78.1,6.41e-05,5.77e-05,5.77e-05,128,0.118,0.127,5.0
38042,54,70,0,64,1.6757900714874268,33.12080001831055,1.3604893684387207,0.4619,83.51,78.39,3.1e-05,2.78e-05,2.78e-05,64,,,
38042,54,70,1,256,1.6793584823608398,10.116556644439697,1.4561054706573486,0.5053,81.87,75.17,0.000315,0.000419,0.000419,256,0.141,0.056,5.0
38042,54,70,2,256,1.670593023300171,10.11084771156311,1.3785889148712158,0.3264,88.48,78.63,7.51e-05,6.71e-05,6.71e-05,256,0.13,0.106,5.0
38042,54,70,3,64,1.6810686588287354,34.40112924575806,1.453472375869751,0.3476,87.77,77.68,4.27e-05,3.82e-05,3.82e-05,64,0.15,0.079,5.0
38042,54,70,4,128,1.6742115020751953,17.519617557525635,1.3860211372375488,0.4336,84.6,78.61,5.77e-05,5.15e-05,5.15e-05,128,0.118,0.127,5.0
38042,55,70,0,64,1.6864066123962402,33.67022442817688,1.445124626159668,0.4529,83.94,78.38,2.78e-05,2.47e-05,2.47e-05,64,,,
38042,55,70,1,256,1.6738383769989014,9.922765254974365,1.3822760581970215,0.5543,80.24,75.0,0.000419,0.000523,0.000523,256,0.141,0.056,5.0
38042,55,70,2,256,1.6865177154541016,10.25406265258789,1.3512134552001953,0.3169,88.66,78.78,6.71e-05,5.94e-05,5.94e-05,256,0.13,0.106,5.0
38042,55,70,3,64,1.6744136810302734,33.3823676109314,1.3815298080444336,0.338,88.05,78.16,3.82e-05,3.39e-05,3.39e-05,64,0.15,0.079,5.0
38042,55,70,4,128,1.6811230182647705,17.455068588256836,1.3857202529907227,0.4305,84.72,78.19,5.15e-05,4.57e-05,4.57e-05,128,0.118,0.127,5.0
38042,56,70,0,64,1.6764919757843018,33.88949418067932,1.3865587711334229,0.4456,84.24,78.11,2.47e-05,2.18e-05,2.18e-05,64,,,
38042,56,70,1,256,1.682748556137085,10.288982152938843,1.4321067333221436,0.3173,88.87,78.29,6.57e-07,0.00013,0.00013,256,0.124,0.073,5.0
38042,56,70,2,256,1.6739752292633057,9.91645860671997,1.3742399215698242,0.3,89.42,78.92,5.94e-05,5.22e-05,5.22e-05,256,0.13,0.106,5.0
38042,56,70,3,64,1.6933047771453857,35.355060338974,1.3770499229431152,0.3262,88.33,77.96,3.39e-05,2.98e-05,2.98e-05,64,0.15,0.079,5.0
38042,56,70,4,128,1.6798043251037598,17.52829074859619,1.4526441097259521,0.4161,85.27,78.79,4.57e-05,4.02e-05,4.02e-05,128,0.118,0.127,5.0
38042,57,70,0,64,1.6970186233520508,34.14836096763611,1.3757855892181396,0.438,84.41,78.36,2.18e-05,1.9e-05,1.9e-05,64,,,
38042,57,70,1,256,1.6794278621673584,10.261045455932617,1.3570005893707275,0.3836,86.1,76.82,0.00013,0.000258,0.000258,256,0.124,0.073,5.0
38042,57,70,2,256,1.6849565505981445,9.990123987197876,1.452988862991333,0.2968,89.4,79.0,5.22e-05,4.54e-05,4.54e-05,256,0.13,0.106,5.0
38042,57,70,3,64,1.6740663051605225,34.64822506904602,1.383232831954956,0.3181,88.77,78.18,2.98e-05,2.6e-05,2.6e-05,64,0.15,0.079,5.0
38042,57,70,4,128,1.687821865081787,18.005396842956543,1.3899190425872803,0.4076,85.66,78.54,4.02e-05,3.49e-05,3.49e-05,128,0.118,0.127,5.0
38042,58,70,0,64,1.676849126815796,35.25877904891968,1.3908286094665527,0.4297,84.77,78.41,1.9e-05,1.64e-05,1.64e-05,64,,,
38042,58,70,1,256,1.6832151412963867,10.237873792648315,1.3991990089416504,0.4587,83.51,76.21,0.000258,0.000387,0.000387,256,0.124,0.073,5.0
38042,58,70,2,256,1.670102596282959,10.07038164138794,1.4375545978546143,0.2851,89.86,78.82,4.54e-05,3.9e-05,3.9e-05,256,0.13,0.106,5.0
38042,58,70,3,64,1.681396722793579,33.967079162597656,1.3706672191619873,0.3031,89.35,78.47,2.6e-05,2.24e-05,2.24e-05,64,0.15,0.079,5.0
38042,58,70,4,128,1.6663715839385986,17.569774866104126,1.4344849586486816,0.4039,85.81,78.67,3.49e-05,3.01e-05,3.01e-05,128,0.118,0.127,5.0
38042,59,70,0,64,1.6817092895507812,34.3614444732666,1.4443433284759521,0.4191,85.22,78.5,1.64e-05,1.4e-05,1.4e-05,64,,,
38042,59,70,1,256,1.6785058975219727,10.13382863998413,1.3689830303192139,0.5274,81.07,74.93,0.000387,0.000516,0.000516,256,0.124,0.073,5.0
38042,59,70,2,256,1.6778302192687988,10.194267511367798,1.3725626468658447,0.2774,90.18,79.08,3.9e-05,3.3e-05,3.3e-05,256,0.13,0.106,5.0
38042,59,70,3,64,1.6792564392089844,33.75860548019409,1.4244370460510254,0.2981,89.5,78.42,2.24e-05,1.9e-05,1.9e-05,64,0.15,0.079,5.0
38042,59,70,4,128,1.68865966796875,17.352457284927368,1.3638412952423096,0.3923,85.9,78.75,3.01e-05,2.55e-05,2.55e-05,128,0.118,0.127,5.0
38042,60,70,0,64,1.6790106296539307,34.8170051574707,1.363114356994629,0.4164,85.22,78.48,1.4e-05,1.18e-05,1.18e-05,64,,,
38042,60,70,1,256,1.6783277988433838,9.897448301315308,1.3718230724334717,0.581,79.19,73.75,0.000516,0.000644,0.000644,256,0.124,0.073,5.0
38042,60,70,2,256,1.6764330863952637,9.962929725646973,1.3792123794555664,0.2719,90.37,78.75,3.3e-05,2.76e-05,2.76e-05,256,0.13,0.106,5.0
38042,60,70,3,64,1.6896159648895264,33.898520946502686,1.3718080520629883,0.2937,89.66,78.27,1.9e-05,1.6e-05,1.6e-05,64,0.15,0.079,5.0
38042,60,70,4,128,1.6695683002471924,17.579675674438477,1.373338222503662,0.3823,86.71,78.71,2.55e-05,2.14e-05,2.14e-05,128,0.118,0.127,5.0
38042,61,70,0,64,1.6803858280181885,35.409369468688965,1.3970224857330322,0.4113,85.55,78.61,1.18e-05,9.77e-06,9.77e-06,64,,,
38042,61,70,1,256,1.6817455291748047,9.965926885604858,1.3906278610229492,0.291,89.52,78.39,6.49e-07,0.000128,0.000128,256,0.147,0.087,5.0
38042,61,70,2,256,1.6917316913604736,10.11034369468689,1.406057357788086,0.2641,90.63,79.23,2.76e-05,2.26e-05,2.26e-05,256,0.13,0.106,5.0
38042,61,70,3,64,1.6766161918640137,34.60284686088562,1.403313159942627,0.2838,90.0,78.43,1.6e-05,1.32e-05,1.32e-05,64,0.15,0.079,5.0
38042,61,70,4,128,1.6849935054779053,17.61078906059265,1.3696188926696777,0.3784,86.69,78.53,2.14e-05,1.75e-05,1.75e-05,128,0.118,0.127,5.0
38042,62,70,0,64,1.6743032932281494,36.566733837127686,1.4944992065429688,0.4046,85.84,78.4,9.77e-06,7.95e-06,7.95e-06,64,,,
38042,62,70,1,256,1.683699369430542,10.111011981964111,1.4629878997802734,0.3714,86.84,77.53,0.000128,0.000255,0.000255,256,0.147,0.087,5.0
38042,62,70,2,256,1.6771440505981445,10.052413702011108,1.4430456161499023,0.2568,90.9,79.11,2.26e-05,1.81e-05,1.81e-05,256,0.13,0.106,5.0
38042,62,70,3,64,1.6859540939331055,34.4841525554657,1.3723807334899902,0.279,90.2,78.68,1.32e-05,1.06e-05,1.06e-05,64,0.15,0.079,5.0
38042,62,70,4,128,1.6813790798187256,17.649768352508545,1.395085334777832,0.3709,86.84,78.63,1.75e-05,1.41e-05,1.41e-05,128,0.118,0.127,5.0
38042,63,70,0,64,1.690042495727539,34.00112175941467,1.4197354316711426,0.4021,85.85,78.51,7.95e-06,6.34e-06,6.34e-06,64,,,
38042,63,70,1,256,1.6786038875579834,10.0578293800354,1.368678331375122,0.4445,83.95,75.68,0.000255,0.000382,0.000382,256,0.147,0.087,5.0
38042,63,70,2,256,1.6830520629882812,10.145954608917236,1.382551908493042,0.2502,91.05,79.05,1.81e-05,1.42e-05,1.42e-05,256,0.13,0.106,5.0
38042,63,70,3,64,1.678391695022583,33.823644399642944,1.4701635837554932,0.2755,90.32,78.39,1.06e-05,8.41e-06,8.41e-06,64,0.15,0.079,5.0
38042,63,70,4,128,1.6865904331207275,17.582745790481567,1.4116246700286865,0.3705,86.75,78.94,1.41e-05,1.11e-05,1.11e-05,128,0.118,0.127,5.0
38042,64,70,0,64,1.6746892929077148,34.28645896911621,1.521272897720337,0.4024,85.64,78.75,6.34e-06,4.93e-06,4.93e-06,64,,,
38042,64,70,1,256,1.6903800964355469,9.856586694717407,1.3967528343200684,0.5167,81.48,74.86,0.000382,0.00051,0.00051,256,0.147,0.087,5.0
38042,64,70,2,256,1.67860746383667,9.957998037338257,1.4371373653411865,0.2461,91.31,79.22,1.42e-05,1.07e-05,1.07e-05,256,0.13,0.106,5.0
38042,64,70,3,64,1.686711311340332,34.627551317214966,1.4288082122802734,0.2686,90.47,78.57,8.41e-06,6.46e-06,6.46e-06,64,0.15,0.079,5.0
38042,64,70,4,128,1.6730670928955078,17.64438819885254,1.3780338764190674,0.3647,87.09,78.69,1.11e-05,8.42e-06,8.42e-06,128,0.118,0.127,5.0
38042,65,70,0,64,1.6870620250701904,35.542367696762085,1.4484913349151611,0.3923,86.26,78.85,4.93e-06,3.74e-06,3.74e-06,64,,,
38042,65,70,1,256,1.6738476753234863,10.122564792633057,1.4025321006774902,0.5725,79.27,74.1,0.00051,0.000636,0.000636,256,0.147,0.087,5.0
38042,65,70,2,256,1.6864171028137207,10.036004304885864,1.3705782890319824,0.2437,91.4,79.18,1.07e-05,7.74e-06,7.74e-06,256,0.13,0.106,5.0
38042,65,70,3,64,1.6764287948608398,33.65079426765442,1.3853228092193604,0.2625,90.76,78.56,6.46e-06,4.8e-06,4.8e-06,64,0.15,0.079,5.0
38042,65,70,4,128,1.683194875717163,17.31082010269165,1.4203777313232422,0.3579,87.37,78.63,8.42e-06,6.16e-06,6.16e-06,128,0.118,0.127,5.0
38042,66,70,0,64,1.6816678047180176,34.38890743255615,1.437673568725586,0.3939,86.02,78.71,3.74e-06,2.75e-06,2.75e-06,64,,,
38042,66,70,1,256,1.681441068649292,9.92138123512268,1.3676033020019531,0.2776,90.09,78.79,4.65e-07,9.16e-05,9.16e-05,256,0.139,0.057,5.0
38042,66,70,2,256,1.674081802368164,10.0182785987854,1.3592896461486816,0.2427,91.41,79.0,7.74e-06,5.32e-06,5.32e-06,256,0.13,0.106,5.0
38042,66,70,3,64,1.682527780532837,33.74127411842346,1.3682804107666016,0.261,90.77,78.5,4.8e-06,3.43e-06,3.43e-06,64,0.15,0.079,5.0
38042,66,70,4,128,1.6807012557983398,17.29355025291443,1.3654799461364746,0.3583,87.27,78.93,6.16e-06,4.31e-06,4.31e-06,128,0.118,0.127,5.0
38042,67,70,0,64,1.6759839057922363,33.51546120643616,1.4006028175354004,0.389,86.31,78.73,2.75e-06,1.99e-06,1.99e-06,64,,,
38042,67,70,1,256,1.6816482543945312,10.014050960540771,1.4842565059661865,0.3222,88.45,78.09,9.16e-05,0.000183,0.000183,256,0.139,0.057,5.0
38042,67,70,2,256,1.6832115650177002,9.971294403076172,1.4237689971923828,0.2393,91.44,79.0,5.32e-06,3.43e-06,3.43e-06,256,0.13,0.106,5.0
38042,67,70,3,64,1.6790831089019775,33.5877799987793,1.4319653511047363,0.257,91.05,78.52,3.43e-06,2.37e-06,2.37e-06,64,0.15,0.079,5.0
38042,67,70,4,128,1.6857011318206787,17.913700342178345,1.371427297592163,0.3577,87.38,78.91,4.31e-06,2.86e-06,2.86e-06,128,0.118,0.127,5.0
38042,68,70,0,64,1.6762092113494873,34.38780331611633,1.403346300125122,0.3917,86.18,78.85,1.99e-06,1.44e-06,1.44e-06,64,,,
38042,68,70,1,256,1.686171531677246,9.85999321937561,1.3701074123382568,0.3866,86.09,77.39,0.000183,0.000274,0.000274,256,0.139,0.057,5.0
38042,68,70,2,256,1.6755921840667725,10.1010582447052,1.3913989067077637,0.2405,91.55,78.93,3.43e-06,2.08e-06,2.08e-06,256,0.13,0.106,5.0
38042,68,70,3,64,1.6797151565551758,33.329683780670166,1.3722646236419678,0.2573,91.1,78.53,2.37e-06,1.61e-06,1.61e-06,64,0.15,0.079,5.0
38042,68,70,4,128,1.6744768619537354,17.53074836730957,1.3641183376312256,0.3536,87.58,78.89,2.86e-06,1.83e-06,1.83e-06,128,0.118,0.127,5.0
38042,69,70,0,64,1.6880362033843994,33.764811515808105,1.3739709854125977,0.3869,86.26,78.81,1.44e-06,1.11e-06,1.11e-06,64,,,
38042,69,70,1,256,1.6787891387939453,9.94090986251831,1.3742027282714844,0.447,84.0,76.45,0.000274,0.000365,0.000365,256,0.139,0.057,5.0
38042,69,70,2,256,1.6878719329833984,9.873540163040161,1.3534290790557861,0.2397,91.51,78.93,2.08e-06,1.27e-06,1.27e-06,256,0.13,0.106,5.0
38042,69,70,3,64,1.6831989288330078,33.68619513511658,1.4240567684173584,0.2532,91.07,78.57,1.61e-06,1.15e-06,1.15e-06,64,0.15,0.079,5.0
38042,69,70,4,128,1.6900756359100342,17.431056261062622,1.3815934658050537,0.3525,87.67,78.83,1.83e-06,1.21e-06,1.21e-06,128,0.118,0.127,5.0
