seed,epoch,epoch_total,member,train_batch_size,data_build_s,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,lr_sched_start,lr_sched_end,pbt_lr,pbt_batch_size,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs
217401,24,60,1,64,1.5756919384002686,68.18403005599976,12.984669923782349,0.7402,74.19,73.96,0.00031,0.000414,0.000414,64,0.274,0.13,5.0
217401,25,60,0,256,1.599133014678955,63.41959476470947,13.026830911636353,0.592,79.07,78.68,0.000498,0.00048,0.00048,256,0.254,0.157,5.0
217401,25,60,1,64,1.5749928951263428,68.54698967933655,13.085272550582886,0.7811,72.56,68.87,0.000414,0.000517,0.000517,64,0.274,0.13,5.0
217401,26,60,0,256,1.5863215923309326,63.68242359161377,13.047010660171509,0.5604,80.23,78.04,0.00048,0.000462,0.000462,256,0.254,0.157,5.0
217401,26,60,1,128,1.592878818511963,65.24651503562927,13.06317138671875,0.4859,82.99,81.1,2.68e-07,0.000105,0.000105,128,0.248,0.103,5.0
217401,27,60,0,256,1.5968151092529297,63.82891821861267,13.063016891479492,0.5488,80.66,79.56,0.000462,0.000444,0.000444,256,0.254,0.157,5.0
217401,27,60,1,128,1.5774734020233154,65.22728204727173,13.077718019485474,0.4948,82.77,78.99,0.000105,0.00021,0.00021,128,0.248,0.103,5.0
217401,28,60,0,256,1.5833899974822998,63.866567850112915,13.040521621704102,0.5318,81.32,80.5,0.000444,0.000426,0.000426,256,0.254,0.157,5.0
217401,28,60,1,128,1.5830788612365723,65.14357948303223,13.113834619522095,0.5442,80.75,78.79,0.00021,0.000315,0.000315,128,0.248,0.103,5.0
217401,29,60,0,256,1.5877883434295654,63.255985498428345,12.947723388671875,0.5123,81.87,80.79,0.000426,0.000407,0.000407,256,0.254,0.157,5.0
217401,29,60,1,128,1.571491003036499,64.92816877365112,13.099401950836182,0.588,79.26,76.68,0.000315,0.00042,0.00042,128,0.248,0.103,5.0
217401,30,60,0,256,1.5810110569000244,63.41312313079834,12.972899913787842,0.4947,82.54,80.85,0.000407,0.000388,0.000388,256,0.254,0.157,5.0
217401,30,60,1,128,1.5709316730499268,64.99243521690369,13.10443115234375,0.6282,77.84,77.23,0.00042,0.000525,0.000525,128,0.248,0.103,5.0
217401,31,60,0,256,1.5989530086517334,63.31451463699341,12.919735431671143,0.4745,83.3,80.62,0.000388,0.000368,0.000368,256,0.254,0.157,5.0
217401,31,60,1,256,1.5891335010528564,63.305004835128784,13.006764888763428,0.4,85.85,82.61,5.22e-07,0.000103,0.000103,256,0.276,0.116,5.0
217401,32,60,0,256,1.5875353813171387,63.341968297958374,12.898545503616333,0.4573,83.78,80.96,0.000368,0.000349,0.000349,256,0.254,0.157,5.0
217401,32,60,1,256,1.580129623413086,63.374926805496216,13.125401496887207,0.4038,85.75,81.95,0.000103,0.000205,0.000205,256,0.276,0.116,5.0
217401,33,60,0,256,1.6167902946472168,63.84097933769226,13.070313930511475,0.4406,84.51,81.31,0.000349,0.00033,0.00033,256,0.254,0.157,5.0
217401,33,60,1,256,1.5888276100158691,63.47282934188843,13.08247447013855,0.432,84.68,81.05,0.000205,0.000307,0.000307,256,0.276,0.116,5.0
217401,34,60,0,256,1.597137212753296,63.63192367553711,13.105832576751709,0.4226,85.15,81.85,0.00033,0.000311,0.000311,256,0.254,0.157,5.0
217401,34,60,1,256,1.568446159362793,63.189189195632935,12.962931156158447,0.462,83.77,78.94,0.000307,0.00041,0.00041,256,0.276,0.116,5.0
217401,35,60,0,256,1.5903041362762451,63.51980900764465,13.097851991653442,0.4022,85.75,81.19,0.000311,0.000291,0.000291,256,0.254,0.157,5.0
217401,35,60,1,256,1.5744152069091797,63.38079524040222,13.071923017501831,0.4995,82.45,80.37,0.00041,0.000511,0.000511,256,0.276,0.116,5.0
217401,36,60,0,256,1.5808496475219727,63.946091413497925,13.018342733383179,0.3854,86.32,81.92,0.000291,0.000272,0.000272,256,0.254,0.157,5.0
217401,36,60,1,256,1.5715107917785645,63.348456621170044,13.09723687171936,0.3353,88.17,83.49,4.35e-07,8.56e-05,8.56e-05,256,0.258,0.135,5.0
217401,37,60,0,256,1.5800869464874268,63.945658922195435,13.052777767181396,0.3653,87.13,82.06,0.000272,0.000253,0.000253,256,0.254,0.157,5.0
217401,37,60,1,256,1.5994055271148682,63.42646408081055,13.100767612457275,0.3298,88.39,82.82,8.56e-05,0.000171,0.000171,256,0.258,0.135,5.0
217401,38,60,0,256,1.5806467533111572,63.68554091453552,13.097828388214111,0.3524,87.42,82.7,0.000253,0.000235,0.000235,256,0.254,0.157,5.0
217401,38,60,1,256,1.5673620700836182,63.45462942123413,13.11817193031311,0.3583,87.42,82.79,0.000171,0.000256,0.000256,256,0.258,0.135,5.0
217401,39,60,0,256,1.592886209487915,63.65371870994568,13.099501132965088,0.3299,88.2,82.12,0.000235,0.000217,0.000217,256,0.254,0.157,5.0
217401,39,60,1,256,1.5765953063964844,63.13266396522522,12.938637256622314,0.3949,85.96,82.01,0.000256,0.000341,0.000341,256,0.258,0.135,5.0
217401,40,60,0,256,1.5783629417419434,63.372511863708496,13.057408571243286,0.3197,88.57,82.48,0.000217,0.000199,0.000199,256,0.254,0.157,5.0
217401,40,60,1,256,1.569796085357666,63.554075956344604,13.007835149765015,0.4213,85.07,80.99,0.000341,0.000426,0.000426,256,0.258,0.135,5.0
217401,41,60,0,256,1.5833086967468262,63.47063183784485,13.074619770050049,0.3007,89.48,83.34,0.000199,0.000182,0.000182,256,0.254,0.157,5.0
217401,41,60,1,128,1.569183588027954,65.30878043174744,13.141928911209106,0.2693,90.54,84.21,1.39e-07,5.44e-05,5.44e-05,128,0.219,0.167,5.0
217401,42,60,0,256,1.5860791206359863,63.43889045715332,12.99658989906311,0.2819,90.03,82.78,0.000182,0.000165,0.000165,256,0.254,0.157,5.0
217401,42,60,1,128,1.5724966526031494,64.97930765151978,13.110564708709717,0.277,90.31,83.42,5.44e-05,0.000109,0.000109,128,0.219,0.167,5.0
217401,43,60,0,256,1.588284969329834,63.41802477836609,12.938210487365723,0.2654,90.71,83.08,0.000165,0.000148,0.000148,256,0.254,0.157,5.0
217401,43,60,1,128,1.566615343093872,64.95580244064331,13.09470796585083,0.3079,89.0,82.56,0.000109,0.000163,0.000163,128,0.219,0.167,5.0
217401,44,60,0,256,1.5810775756835938,63.60299754142761,13.110487222671509,0.25,91.06,83.12,0.000148,0.000133,0.000133,256,0.254,0.157,5.0
217401,44,60,1,128,1.5652215480804443,64.80490803718567,12.953413486480713,0.3432,87.74,82.28,0.000163,0.000217,0.000217,128,0.219,0.167,5.0
217401,45,60,0,256,1.5843968391418457,63.66650104522705,13.068276166915894,0.2294,91.95,83.16,0.000133,0.000118,0.000118,256,0.254,0.157,5.0
217401,45,60,1,128,1.5676920413970947,65.0631206035614,13.084914445877075,0.3799,86.67,81.56,0.000217,0.000271,0.000271,128,0.219,0.167,5.0
217401,46,60,0,256,1.584794521331787,63.86288619041443,13.090020179748535,0.2183,92.23,83.7,0.000118,0.000104,0.000104,256,0.254,0.157,5.0
217401,46,60,1,128,1.5676636695861816,65.15970802307129,13.122824907302856,0.2212,92.23,83.92,2.01e-07,7.88e-05,7.88e-05,128,0.245,0.185,5.0
217401,47,60,0,256,1.581617832183838,63.729634523391724,13.1062650680542,0.2047,92.84,83.88,0.000104,9.01e-05,9.01e-05,256,0.254,0.157,5.0
217401,47,60,1,128,1.5756418704986572,65.44404864311218,13.11643362045288,0.2624,90.62,82.89,7.88e-05,0.000157,0.000157,128,0.245,0.185,5.0
217401,48,60,0,256,1.5927557945251465,63.43708300590515,12.96975827217102,0.1897,93.33,83.94,9.01e-05,7.74e-05,7.74e-05,256,0.254,0.157,5.0
217401,48,60,1,128,1.5674660205841064,64.91738104820251,13.070032358169556,0.3259,88.36,82.35,0.000157,0.000236,0.000236,128,0.245,0.185,5.0
217401,49,60,0,256,1.5834698677062988,63.658817291259766,13.015667915344238,0.1728,93.88,83.87,7.74e-05,6.56e-05,6.56e-05,256,0.254,0.157,5.0
217401,49,60,1,128,1.5698015689849854,64.5929765701294,12.971863508224487,0.3849,86.33,80.75,0.000236,0.000315,0.000315,128,0.245,0.185,5.0
217401,50,60,0,256,1.5825204849243164,63.517815828323364,13.12251353263855,0.1632,94.28,83.85,6.56e-05,5.47e-05,5.47e-05,256,0.254,0.157,5.0
217401,50,60,1,128,1.5666186809539795,64.88075137138367,12.96946406364441,0.4361,84.52,79.98,0.000315,0.000393,0.000393,128,0.245,0.185,5.0
217401,51,60,0,256,1.588655710220337,63.490368127822876,13.139995336532593,0.1522,94.63,84.21,5.47e-05,4.47e-05,4.47e-05,256,0.254,0.157,5.0
217401,51,60,1,128,1.5773341655731201,64.49936103820801,12.98530650138855,0.1899,93.37,83.71,2.3e-07,9.02e-05,9.02e-05,128,0.273,0.151,5.0
217401,52,60,0,256,1.5894775390625,63.54713296890259,13.127791404724121,0.1437,94.91,83.78,4.47e-05,3.57e-05,3.57e-05,256,0.254,0.157,5.0
217401,52,60,1,128,1.5676336288452148,64.86403489112854,12.988012075424194,0.2604,90.69,81.97,9.02e-05,0.00018,0.00018,128,0.273,0.151,5.0
217401,53,60,0,256,1.6083145141601562,63.39569449424744,13.016203165054321,0.1317,95.33,84.26,3.57e-05,2.77e-05,2.77e-05,256,0.254,0.157,5.0
217401,53,60,1,128,1.5688323974609375,65.30890202522278,13.1047043800354,0.3444,87.76,81.66,0.00018,0.00027,0.00027,128,0.273,0.151,5.0
217401,54,60,0,256,1.5856592655181885,63.73093247413635,13.134629964828491,0.1264,95.66,84.07,2.77e-05,2.07e-05,2.07e-05,256,0.254,0.157,5.0
217401,54,60,1,128,1.5651450157165527,64.92805552482605,13.013049125671387,0.4036,85.51,80.01,0.00027,0.00036,0.00036,128,0.273,0.151,5.0
217401,55,60,0,256,1.5840222835540771,63.571282148361206,13.11722469329834,0.1186,95.84,84.19,2.07e-05,1.47e-05,1.47e-05,256,0.254,0.157,5.0
217401,55,60,1,128,1.5736722946166992,65.09217953681946,13.060533046722412,0.4692,83.38,78.25,0.00036,0.00045,0.00045,128,0.273,0.151,5.0
217401,56,60,0,256,1.5806210041046143,63.508270025253296,13.056899785995483,0.1167,96.0,84.09,1.47e-05,9.78e-06,9.78e-06,256,0.254,0.157,5.0
217401,56,60,1,128,1.5726308822631836,64.99724078178406,13.126080513000488,0.1747,93.91,83.53,2.81e-07,0.00011,0.00011,128,0.225,0.128,5.0
217401,57,60,0,256,1.5896413326263428,63.48483395576477,13.104881525039673,0.1151,96.06,84.54,9.78e-06,5.94e-06,5.94e-06,256,0.254,0.157,5.0
217401,57,60,1,128,1.572195053100586,65.35209083557129,13.116908073425293,0.2779,90.07,81.94,0.00011,0.00022,0.00022,128,0.225,0.128,5.0
217401,58,60,0,256,1.5831260681152344,63.42137169837952,12.962185382843018,0.1104,96.2,84.5,5.94e-06,3.2e-06,3.2e-06,256,0.254,0.157,5.0
217401,58,60,1,128,1.569631814956665,65.1271903514862,13.073570251464844,0.3703,86.85,81.1,0.00022,0.00033,0.00033,128,0.225,0.128,5.0
217401,59,60,0,256,1.5927159786224365,63.498008251190186,13.144768953323364,0.1086,96.24,84.55,3.2e-06,1.55e-06,1.55e-06,256,0.254,0.157,5.0
217401,59,60,1,128,1.564852237701416,64.71612501144409,12.952695608139038,0.4472,83.99,79.38,0.00033,0.00044,0.00044,128,0.225,0.128,5.0
217401,60,60,0,256,1.5814762115478516,63.549094676971436,13.060111045837402,0.1082,96.31,84.51,1.55e-06,1e-06,1e-06,256,0.254,0.157,5.0
217401,60,60,1,128,1.575800895690918,65.37323570251465,13.068952083587646,0.5077,81.91,78.46,0.00044,0.00055,0.00055,128,0.225,0.128,5.0
