seed,epoch,epoch_total,member,train_batch_size,data_build_s,lr_sched_start,lr_sched_end,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,pbt_lr,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs,pbt_batch_size
38042,6,70,4,256,1.6233527660369873,4.81e-07,9.47e-05,27.285024642944336,2.454279661178589,1.3247,52.06,53.59,0.0004709735258396173,0.11778858204254335,0.10928590735902531,5,256
38042,7,70,0,256,1.7093243598937988,0.000189,0.000189,26.83504319190979,3.4620978832244873,1.3815,49.78,51.34,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,7,70,1,256,1.696103811264038,0.000261,0.00026,27.130391597747803,2.6780383586883545,1.3691,50.5,51.29,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,7,70,2,256,1.5987904071807861,0.000466,0.000465,27.652629852294922,2.446624279022217,1.3402,51.42,53.78,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,7,70,3,256,1.5897283554077148,0.000315,0.000315,27.539509773254395,2.479365825653076,1.3486,51.24,52.89,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,7,70,4,256,1.6435272693634033,9.47e-05,0.000189,27.317718029022217,3.3259437084198,1.294,53.19,53.61,0.0004709735258396173,0.11778858204254335,0.10928590735902531,5,256
38042,8,70,0,256,1.858821153640747,0.000189,0.000188,27.790260791778564,2.4543466567993164,1.3243,52.08,53.36,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,8,70,1,256,1.6302049160003662,0.00026,0.00026,27.357277154922485,2.5082805156707764,1.3162,52.26,53.33,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,8,70,2,256,1.5988109111785889,0.000465,0.000463,27.846652269363403,2.7591922283172607,1.2865,53.61,53.97,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,8,70,3,256,1.8645765781402588,0.000315,0.000314,27.086498737335205,3.8848166465759277,1.2987,52.88,54.53,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,8,70,4,256,1.6147751808166504,0.000189,0.000283,27.50870680809021,2.4343433380126953,1.2885,53.41,54.49,0.0004709735258396173,0.11778858204254335,0.10928590735902531,5,256
38042,9,70,0,256,1.697951078414917,0.000188,0.000188,27.426772356033325,2.4929089546203613,1.2839,53.73,54.55,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,9,70,1,256,1.612335443496704,0.00026,0.000259,28.13321542739868,2.776110887527466,1.2764,53.92,54.73,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,9,70,2,256,1.8978323936462402,0.000463,0.000461,28.191030979156494,3.1491494178771973,1.2563,54.92,54.74,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,9,70,3,256,1.6425340175628662,0.000314,0.000313,28.070799827575684,2.496854066848755,1.2607,54.67,55.1,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,9,70,4,256,1.667717695236206,0.000283,0.000377,27.579769134521484,2.490885019302368,1.2879,53.3,54.01,0.0004709735258396173,0.11778858204254335,0.10928590735902531,5,256
38042,10,70,0,256,1.7397019863128662,0.000188,0.000187,27.108659029006958,3.750706195831299,1.2461,54.96,55.92,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,10,70,1,256,1.6324832439422607,0.000259,0.000257,27.839985609054565,2.5901618003845215,1.2404,55.3,56.35,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,10,70,2,256,1.6171550750732422,0.000461,0.000459,27.581018209457397,2.4728307723999023,1.2143,56.08,57.98,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,10,70,3,256,1.6229329109191895,0.000313,0.000311,27.443077564239502,3.0212440490722656,1.2184,56.0,57.14,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,10,70,4,256,1.797511100769043,0.000377,0.000471,27.13915252685547,2.914689302444458,1.2858,53.63,55.09,0.0004709735258396173,0.11778858204254335,0.10928590735902531,5,256
38042,11,70,0,256,1.610257863998413,0.000187,0.000185,27.276387214660645,2.4951608180999756,1.2124,56.26,58.58,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,11,70,1,256,1.5860569477081299,0.000257,0.000256,27.319581508636475,2.4887235164642334,1.2053,56.34,58.06,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,11,70,2,256,1.6123497486114502,0.000459,0.000456,27.472597122192383,2.908623218536377,1.169,58.1,59.41,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,11,70,3,256,1.7583849430084229,0.000311,0.000309,26.957719326019287,3.0850000381469727,1.1812,57.82,58.67,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,11,70,4,256,1.6363983154296875,6.31e-07,0.000124,27.243196487426758,2.405195474624634,1.1095,60.33,60.31,0.0006183501172364011,0.1295228750008363,0.08852924040813312,5,256
38042,12,70,0,256,1.6023788452148438,0.000185,0.000184,27.193037033081055,2.456965208053589,1.1811,57.43,58.22,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,12,70,1,256,1.5989716053009033,0.000256,0.000254,27.33422303199768,2.578077554702759,1.1752,57.7,57.52,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,12,70,2,256,1.7363011837005615,0.000456,0.000453,27.17780613899231,3.666445732116699,1.1399,59.31,59.81,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,12,70,3,256,1.6399061679840088,0.000309,0.000307,27.95003867149353,2.4860458374023438,1.151,58.8,58.64,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,12,70,4,256,1.6186542510986328,0.000124,0.000248,27.560484647750854,2.448606491088867,1.0896,60.99,60.07,0.0006183501172364011,0.1295228750008363,0.08852924040813312,5,256
38042,13,70,0,256,1.6205017566680908,0.000184,0.000182,27.623478174209595,2.9539668560028076,1.1503,58.58,60.06,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,13,70,1,256,1.784515380859375,0.000254,0.000251,26.78109121322632,3.0366227626800537,1.1403,58.99,60.0,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,13,70,2,256,1.5979340076446533,0.000453,0.000449,27.15037989616394,2.3969359397888184,1.1028,60.74,60.9,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,13,70,3,256,1.5800724029541016,0.000307,0.000304,27.39163327217102,2.4106550216674805,1.116,60.17,60.49,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,13,70,4,256,1.5935885906219482,0.000248,0.000372,26.097879886627197,2.2777762413024902,1.1058,60.31,59.23,0.0006183501172364011,0.1295228750008363,0.08852924040813312,5,256
38042,14,70,0,256,1.742149829864502,0.000182,0.000181,25.64160704612732,3.0550742149353027,1.1145,60.02,60.74,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,14,70,1,256,1.7856693267822266,0.000251,0.000249,27.013768911361694,2.7929768562316895,1.114,59.93,60.29,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,14,70,2,256,1.605194330215454,0.000449,0.000444,27.28710913658142,2.3732500076293945,1.0661,61.95,62.85,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,14,70,3,256,1.6412498950958252,0.000304,0.000301,27.189140796661377,2.3848209381103516,1.0787,61.69,60.35,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,14,70,4,256,1.5856404304504395,0.000372,0.000495,27.184568166732788,2.8953278064727783,1.1203,59.77,60.11,0.0006183501172364011,0.1295228750008363,0.08852924040813312,5,256
38042,15,70,0,256,1.843510389328003,0.000181,0.000179,26.47593927383423,3.270176649093628,1.0901,60.91,59.45,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,15,70,1,256,1.5789170265197754,0.000249,0.000246,27.3036789894104,2.5770821571350098,1.0863,60.98,60.41,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,15,70,2,256,1.5725805759429932,0.000444,0.000439,26.987700700759888,2.4249603748321533,1.0421,62.87,63.51,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,15,70,3,256,1.5864362716674805,0.000301,0.000298,27.1509952545166,2.4149081707000732,1.0517,62.56,61.67,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,15,70,4,256,1.729496955871582,0.000495,0.000618,26.415987253189087,3.531702995300293,1.1266,59.72,58.66,0.0006183501172364011,0.1295228750008363,0.08852924040813312,5,256
38042,16,70,0,256,1.6806066036224365,0.000179,0.000176,27.32288122177124,2.4730663299560547,1.0708,61.81,60.94,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,16,70,1,256,1.5891449451446533,0.000246,0.000243,27.748555421829224,2.5305252075195312,1.0668,61.75,61.86,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,16,70,2,256,1.6077549457550049,0.000439,0.000434,27.216848611831665,2.479849100112915,1.0118,63.92,64.48,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,16,70,3,256,1.6933221817016602,0.000298,0.000294,26.57480788230896,3.392263889312744,1.0387,62.85,63.73,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,16,70,4,256,1.7112507820129395,8.56e-07,0.000169,26.8104989528656,2.557356834411621,0.94,66.58,65.65,0.0008384231018857852,0.12880680583585125,0.07151473777432354,5,256
38042,17,70,0,256,1.608015775680542,0.000176,0.000174,26.980183362960815,2.428964138031006,1.0373,63.21,64.24,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,17,70,1,256,1.5963618755340576,0.000243,0.00024,27.114691495895386,2.4402196407318115,1.0441,62.74,63.91,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,17,70,2,256,1.5907423496246338,0.000434,0.000428,26.99683666229248,2.971548080444336,0.983,65.24,66.04,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,17,70,3,256,1.7988600730895996,0.000294,0.00029,26.393638372421265,3.1120495796203613,1.0071,64.19,63.31,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,17,70,4,256,1.592637062072754,0.000169,0.000336,27.239272594451904,2.38545823097229,0.9472,66.44,65.63,0.0008384231018857852,0.12880680583585125,0.07151473777432354,5,256
38042,18,70,0,256,1.5937070846557617,0.000174,0.000171,27.015817880630493,2.512418746948242,1.0214,63.46,64.71,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,18,70,1,256,1.6049699783325195,0.00024,0.000236,27.24627113342285,2.6025078296661377,1.0138,63.97,64.02,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,18,70,2,256,1.8676440715789795,0.000428,0.000421,26.098430395126343,3.4132933616638184,0.9619,65.87,66.74,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,18,70,3,256,1.5853514671325684,0.00029,0.000285,26.94275665283203,2.4213922023773193,0.985,65.07,64.6,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,18,70,4,256,1.59830641746521,0.000336,0.000504,27.09121537208557,2.4007036685943604,0.9824,64.97,64.15,0.0008384231018857852,0.12880680583585125,0.07151473777432354,5,256
38042,19,70,0,256,1.5989081859588623,0.000171,0.000169,27.36182737350464,2.4751195907592773,0.9919,64.64,65.08,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,19,70,1,256,1.7686161994934082,0.000236,0.000232,27.286829710006714,3.733595371246338,0.992,64.56,63.97,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,19,70,2,256,1.7061336040496826,0.000421,0.000415,27.368005514144897,2.3580949306488037,0.9264,67.01,66.66,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,19,70,3,256,1.6274771690368652,0.000285,0.000281,27.38473081588745,2.4403700828552246,0.9578,66.07,64.36,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,19,70,4,256,1.618762731552124,0.000504,0.000672,27.11824107170105,2.4755518436431885,1.019,63.57,63.65,0.0008384231018857852,0.12880680583585125,0.07151473777432354,5,256
38042,20,70,0,256,1.8303775787353516,0.000169,0.000166,26.545974254608154,3.695592164993286,0.9719,65.49,65.86,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,20,70,1,256,1.666656732559204,0.000232,0.000228,27.89762020111084,2.53912353515625,0.9705,65.38,65.74,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,20,70,2,256,1.6367034912109375,0.000415,0.000407,27.49340534210205,2.6206605434417725,0.9021,67.9,67.86,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,20,70,3,256,1.6169664859771729,0.000281,0.000276,27.50700068473816,2.638462543487549,0.9371,66.75,66.56,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,20,70,4,256,1.8205814361572266,0.000672,0.000838,27.45389986038208,3.1883530616760254,1.0319,63.37,61.96,0.0008384231018857852,0.12880680583585125,0.07151473777432354,5,256
38042,21,70,0,256,1.659017562866211,0.000166,0.000163,27.91117835044861,2.4953527450561523,0.9508,66.14,65.63,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,21,70,1,256,1.6137492656707764,0.000228,0.000224,28.18356728553772,2.6113998889923096,0.9551,66.02,66.82,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,21,70,2,256,1.7055799961090088,0.000407,0.0004,27.934674739837646,3.864553689956665,0.8767,68.83,67.85,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,21,70,3,256,1.6093380451202393,0.000276,0.000271,28.202391147613525,2.494978189468384,0.916,67.36,67.07,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,21,70,4,256,1.6215500831604004,6.48e-07,0.000128,28.07461977005005,2.4889073371887207,0.8138,71.28,70.13,0.0006348217127879154,0.15,0.06130270853498336,5,256
38042,22,70,0,256,1.605940341949463,0.000163,0.000159,28.12002730369568,3.1277778148651123,0.9313,67.24,66.31,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,22,70,1,256,1.8374629020690918,0.000224,0.00022,27.283411026000977,2.785717725753784,0.9319,66.94,66.17,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,22,70,2,256,1.6269521713256836,0.0004,0.000392,27.787476301193237,2.4923384189605713,0.8607,69.38,67.98,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,22,70,3,256,1.6224217414855957,0.000271,0.000265,27.553995847702026,2.4865915775299072,0.8984,68.3,66.6,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,22,70,4,256,1.6529767513275146,0.000128,0.000255,27.428919553756714,3.81474232673645,0.8046,71.53,69.6,0.0006348217127879154,0.15,0.06130270853498336,5,256
38042,23,70,0,256,1.629211664199829,0.000159,0.000156,27.76810884475708,2.4217851161956787,0.9186,67.59,68.09,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,23,70,1,256,1.617494821548462,0.00022,0.000215,27.418909072875977,2.454828977584839,0.9137,67.78,67.52,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,23,70,2,256,1.5997843742370605,0.000392,0.000383,27.610469579696655,2.4703450202941895,0.8327,70.4,69.77,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,23,70,3,256,1.7629661560058594,0.000265,0.00026,26.7717022895813,3.7243454456329346,0.882,68.7,68.53,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,23,70,4,256,1.6103718280792236,0.000255,0.000382,27.44843554496765,2.3877148628234863,0.8326,70.41,68.58,0.0006348217127879154,0.15,0.06130270853498336,5,256
38042,24,70,0,256,1.606842279434204,0.000156,0.000152,27.161182641983032,2.3967125415802,0.897,68.11,65.58,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,24,70,1,256,1.5797052383422852,0.000215,0.00021,27.153769493103027,2.3871102333068848,0.8966,67.94,68.4,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,24,70,2,256,1.6994588375091553,0.000383,0.000374,26.78369903564453,3.458655834197998,0.8149,71.21,69.62,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,24,70,3,256,1.6634654998779297,0.00026,0.000254,27.25007390975952,2.465813398361206,0.8593,69.62,68.26,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,24,70,4,256,1.6168200969696045,0.000382,0.000509,27.683393955230713,2.491095542907715,0.8646,69.25,68.94,0.0006348217127879154,0.15,0.06130270853498336,5,256
38042,25,70,0,256,1.620058298110962,0.000152,0.000149,27.673036813735962,2.49332594871521,0.8836,68.86,68.77,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,25,70,1,256,1.7903258800506592,0.00021,0.000205,27.034793376922607,3.780561923980713,0.8817,68.8,68.14,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,25,70,2,256,1.6019032001495361,0.000374,0.000365,27.761693239212036,2.414233684539795,0.7954,71.64,70.26,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,25,70,3,256,1.6467061042785645,0.000254,0.000248,27.504586696624756,2.497469425201416,0.8458,70.14,69.3,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,25,70,4,256,1.657306432723999,0.000509,0.000635,27.214550256729126,2.462347984313965,0.893,68.35,67.24,0.0006348217127879154,0.15,0.06130270853498336,5,256
38042,26,70,0,256,1.7495405673980713,0.000149,0.000145,26.7650945186615,3.5970611572265625,0.8665,69.41,69.16,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,26,70,1,256,1.6186790466308594,0.000205,0.0002,27.2508602142334,2.5232338905334473,0.8625,69.42,68.97,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,26,70,2,256,1.6181299686431885,0.000365,0.000356,27.205174207687378,2.399409055709839,0.7803,72.12,71.05,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,26,70,3,256,1.6182289123535156,0.000248,0.000241,26.64177894592285,2.38224720954895,0.8297,70.67,69.25,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,26,70,4,256,1.6580255031585693,7.1e-07,0.00014,26.772802352905273,3.0372400283813477,0.7128,74.45,72.99,0.0006955791925961341,0.15,0.054143033554297844,5,256
38042,27,70,0,256,1.7402708530426025,0.000145,0.000141,26.41661310195923,3.05977463722229,0.85,69.78,69.61,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,27,70,1,256,1.6546566486358643,0.0002,0.000194,27.161292791366577,2.446850538253784,0.8444,69.97,69.33,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,27,70,2,256,1.6006324291229248,0.000356,0.000346,26.979236602783203,2.463979721069336,0.7521,73.15,71.39,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,27,70,3,256,1.6106011867523193,0.000241,0.000235,26.93437695503235,2.723083972930908,0.8144,71.15,68.8,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,27,70,4,256,1.7702457904815674,0.00014,0.000279,26.22802758216858,3.669113874435425,0.7135,74.79,71.45,0.0006955791925961341,0.15,0.054143033554297844,5,256
38042,28,70,0,256,1.683661699295044,0.000141,0.000137,27.14096426963806,2.498361349105835,0.838,70.28,69.25,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,28,70,1,256,1.5858910083770752,0.000194,0.000189,26.742164850234985,2.5160717964172363,0.83,70.65,69.45,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,28,70,2,256,1.5922324657440186,0.000346,0.000336,26.82283663749695,2.6063132286071777,0.7399,73.65,70.95,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,28,70,3,256,1.6534013748168945,0.000235,0.000228,26.58959722518921,3.249811887741089,0.7924,72.11,70.28,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,28,70,4,256,1.745652198791504,0.000279,0.000418,26.595962285995483,2.9264180660247803,0.7574,73.11,71.44,0.0006955791925961341,0.15,0.054143033554297844,5,256
38042,29,70,0,256,1.5891211032867432,0.000137,0.000133,27.055469036102295,2.4589974880218506,0.8246,70.96,70.66,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,29,70,1,256,1.6655545234680176,0.000189,0.000183,27.012422561645508,2.42590069770813,0.8149,71.23,70.44,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,29,70,2,256,1.6143348217010498,0.000336,0.000326,27.067001342773438,2.648238182067871,0.7186,74.47,73.19,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,29,70,3,256,1.7555217742919922,0.000228,0.000221,26.335331916809082,3.531092882156372,0.7794,72.47,71.22,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,29,70,4,256,1.6040377616882324,0.000418,0.000557,27.035330295562744,2.4991064071655273,0.7948,71.93,70.25,0.0006955791925961341,0.15,0.054143033554297844,5,256
38042,30,70,0,256,1.662351369857788,0.000133,0.000129,27.23235559463501,2.4292073249816895,0.8083,71.42,70.6,0.0001894099367645819,0.09616745871263249,0.12303546707184179,5,256
38042,30,70,1,256,1.5957684516906738,0.000183,0.000177,27.218482732772827,2.4444198608398438,0.8013,71.54,71.23,0.0002610457762689696,0.13313120688671945,0.11955409449658805,5,256
38042,30,70,2,256,1.7402143478393555,0.000326,0.000316,26.64803409576416,3.597818613052368,0.6977,75.23,73.18,0.00046580972075259094,0.04163760518412271,0.08681703746394512,5,256
38042,30,70,3,256,1.666825771331787,0.000221,0.000214,27.171060800552368,2.5400547981262207,0.761,73.2,71.84,0.0003155456675032866,0.10835600837460257,0.08252985466930329,5,256
38042,30,70,4,256,1.6358752250671387,0.000557,0.000696,27.047728300094604,2.4477696418762207,0.8258,70.8,67.36,0.0006955791925961341,0.15,0.054143033554297844,5,256
