seed,epoch,epoch_total,member,train_batch_size,data_build_s,lr_sched_start,lr_sched_end,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,pbt_lr,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs,pbt_batch_size
38042,7,70,3,256,1.5830557346343994,0.000315,0.000315,25.139973163604736,2.213634729385376,1.3712,50.43,50.83,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,7,70,4,256,1.5704460144042969,0.000356,0.000356,25.588647603988647,2.1916513442993164,1.3828,49.75,50.63,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,8,70,0,256,1.7108509540557861,0.0001,0.00015,24.79181456565857,2.6509666442871094,1.3089,52.58,53.1,0.0002502213586795585,0.2354276243690006,0.32647451212245726,5,256
38042,8,70,1,256,1.7555298805236816,0.00026,0.00026,24.592437982559204,3.2898929119110107,1.3537,50.9,52.93,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,8,70,2,256,1.584458351135254,0.000465,0.000463,25.34279465675354,2.240734100341797,1.3186,51.94,52.79,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,8,70,3,256,1.6018939018249512,0.000315,0.000314,24.769374132156372,2.1942451000213623,1.3415,51.46,54.47,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,8,70,4,256,1.574110984802246,0.000356,0.000355,25.00540852546692,2.2591609954833984,1.3446,51.4,52.05,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,9,70,0,256,1.573241949081421,0.00015,0.0002,24.844953536987305,2.2102127075195312,1.3003,52.89,54.49,0.0002502213586795585,0.2354276243690006,0.32647451212245726,5,256
38042,9,70,1,256,1.5883259773254395,0.00026,0.000259,24.672887802124023,2.194363832473755,1.3192,52.15,55.32,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,9,70,2,256,1.6125695705413818,0.000463,0.000461,24.822039365768433,2.186967372894287,1.2831,53.98,54.83,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,9,70,3,256,1.614332675933838,0.000314,0.000313,24.52148747444153,2.289050340652466,1.3024,52.9,53.47,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,9,70,4,256,1.6833443641662598,0.000355,0.000353,24.333030223846436,2.875833749771118,1.3155,52.57,52.58,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,10,70,0,256,1.6960222721099854,0.0002,0.00025,24.0449435710907,3.5083162784576416,1.2952,53.22,53.5,0.0002502213586795585,0.2354276243690006,0.32647451212245726,5,256
38042,10,70,1,256,1.5777716636657715,0.000259,0.000257,24.804471015930176,2.7468950748443604,1.2912,53.38,54.95,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,10,70,2,256,1.6588342189788818,0.000461,0.000459,25.777259588241577,2.275439739227295,1.2453,54.97,57.56,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,10,70,3,256,1.583972454071045,0.000313,0.000311,25.446786165237427,2.2249255180358887,1.2659,54.34,56.62,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,10,70,4,256,1.5810978412628174,0.000353,0.000351,25.4944589138031,2.263249397277832,1.2879,53.42,55.12,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,11,70,0,256,1.5885558128356934,3.35e-07,6.6e-05,26.07524013519287,2.248558521270752,1.147,58.75,59.48,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,11,70,1,256,1.7083282470703125,0.000257,0.000256,25.151814222335815,3.223106861114502,1.2628,54.34,56.08,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,11,70,2,256,1.6037821769714355,0.000459,0.000456,25.50357222557068,2.636547803878784,1.2017,56.59,57.29,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,11,70,3,256,1.5826115608215332,0.000311,0.000309,25.363142013549805,2.192944049835205,1.2328,55.51,55.54,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,11,70,4,256,1.5675194263458252,0.000351,0.000349,25.321320295333862,2.2108519077301025,1.2582,54.77,55.07,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,12,70,0,256,1.580472707748413,6.6e-05,0.000132,25.61763310432434,2.2424793243408203,1.1165,59.96,60.87,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,12,70,1,256,1.594872236251831,0.000256,0.000254,25.290380477905273,2.2321274280548096,1.2303,55.63,56.98,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,12,70,2,256,1.5970864295959473,0.000456,0.000453,25.149790287017822,2.184094190597534,1.1731,57.68,57.87,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,12,70,3,256,1.7054564952850342,0.000309,0.000307,24.312469720840454,2.7761449813842773,1.207,56.52,57.57,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,12,70,4,256,1.735199213027954,0.000349,0.000346,24.468087911605835,3.2807579040527344,1.2352,55.47,57.22,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,13,70,0,256,1.5799272060394287,0.000132,0.000197,25.188443183898926,2.455650806427002,1.1142,60.21,60.95,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,13,70,1,256,1.5867934226989746,0.000254,0.000251,25.20963191986084,2.2605702877044678,1.2084,56.5,57.28,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,13,70,2,256,1.5873136520385742,0.000453,0.000449,25.473851919174194,2.203202962875366,1.1244,59.94,59.57,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,13,70,3,256,1.563704013824463,0.000307,0.000304,25.09516477584839,2.2664456367492676,1.1807,57.8,58.01,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,13,70,4,256,1.5685524940490723,0.000346,0.000343,24.971617221832275,2.2236835956573486,1.2019,57.25,57.4,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,14,70,0,256,1.5749948024749756,0.000197,0.000263,24.996330499649048,2.1926958560943604,1.1179,59.78,60.34,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,14,70,1,256,1.6668879985809326,0.000251,0.000249,24.53756809234619,2.249150276184082,1.1842,57.34,58.59,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,14,70,2,256,1.7189908027648926,0.000449,0.000444,24.195406198501587,2.9218344688415527,1.1016,60.71,61.99,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,14,70,3,256,1.7650096416473389,0.000304,0.000301,24.28995704650879,3.1699607372283936,1.1567,58.57,60.66,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,14,70,4,256,1.5725207328796387,0.000343,0.00034,24.849592924118042,2.357710838317871,1.1773,57.85,58.64,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,15,70,0,256,1.5667121410369873,0.000263,0.000329,24.74945831298828,2.1963815689086914,1.1158,59.59,60.39,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,15,70,1,256,1.5709288120269775,0.000249,0.000246,24.742658615112305,2.132943630218506,1.1598,58.63,59.78,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,15,70,2,256,1.5722146034240723,0.000444,0.000439,24.891002416610718,2.208211660385132,1.0687,61.78,63.24,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,15,70,3,256,1.587280035018921,0.000301,0.000298,24.907827138900757,2.159421682357788,1.1361,59.4,60.56,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,15,70,4,256,1.5681705474853516,0.00034,0.000336,24.78536057472229,2.230344295501709,1.1476,59.07,59.58,0.0003565125943597626,0.4336340708432141,0.25432892395471046,5,256
38042,16,70,0,256,1.5714421272277832,0.000329,0.000328,24.867642402648926,2.2759270668029785,1.1017,60.71,62.21,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,16,70,1,256,1.5985698699951172,0.000246,0.000243,24.563851833343506,2.182199239730835,1.1399,59.26,59.51,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,16,70,2,256,1.7284538745880127,0.000439,0.000434,23.845154762268066,2.492849826812744,1.0395,62.81,63.65,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,16,70,3,256,1.722470998764038,0.000298,0.000294,23.8895263671875,2.7048416137695312,1.1093,60.3,60.75,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,16,70,4,256,1.7137172222137451,4.93e-07,9.72e-05,23.464799642562866,3.322883129119873,0.9734,65.41,65.42,0.00048339668238501414,0.43087995867019463,0.21179266737018654,5,256
38042,17,70,0,256,1.5764594078063965,0.000328,0.000328,25.06674861907959,2.345612049102783,1.0845,61.28,62.44,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,17,70,1,256,1.5748839378356934,0.000243,0.00024,25.02089214324951,2.244905948638916,1.1192,59.92,60.35,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,17,70,2,256,1.565425157546997,0.000434,0.000428,24.74380874633789,2.1620681285858154,1.0117,63.92,64.65,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,17,70,3,256,1.5759689807891846,0.000294,0.00029,24.83227801322937,2.1984848976135254,1.0882,61.13,62.3,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,17,70,4,256,1.5641143321990967,9.72e-05,0.000194,24.840391635894775,2.1885626316070557,0.9514,66.25,65.64,0.00048339668238501414,0.43087995867019463,0.21179266737018654,5,256
38042,18,70,0,256,1.6953721046447754,0.000328,0.000327,24.345483779907227,2.7513275146484375,1.0538,62.36,63.45,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,18,70,1,256,1.731999397277832,0.00024,0.000236,24.098593950271606,3.1276681423187256,1.1032,60.58,62.2,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,18,70,2,256,1.5763747692108154,0.000428,0.000421,24.617034912109375,2.2261147499084473,0.9868,64.87,65.8,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,18,70,3,256,1.55598783493042,0.00029,0.000285,24.639612197875977,2.1424598693847656,1.0729,61.69,62.96,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,18,70,4,256,1.5782477855682373,0.000194,0.000291,24.735100746154785,2.130354642868042,0.9719,65.27,64.8,0.00048339668238501414,0.43087995867019463,0.21179266737018654,5,256
38042,19,70,0,256,1.5626938343048096,0.000327,0.000325,24.511815071105957,2.1707797050476074,1.0292,63.31,63.32,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,19,70,1,256,1.5789921283721924,0.000236,0.000232,24.468754053115845,2.2205514907836914,1.0827,61.28,62.49,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,19,70,2,256,1.609839916229248,0.000421,0.000415,24.679259777069092,2.4532296657562256,0.9595,65.92,66.45,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,19,70,3,256,1.7312021255493164,0.000285,0.000281,23.69092583656311,3.08367919921875,1.0567,62.25,63.15,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,19,70,4,256,1.6153967380523682,0.000291,0.000387,24.545150756835938,2.851945400238037,0.9924,64.6,64.18,0.00048339668238501414,0.43087995867019463,0.21179266737018654,5,256
38042,20,70,0,256,1.570934772491455,0.000325,0.000324,24.785735368728638,2.2856080532073975,1.0117,63.96,63.33,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,20,70,1,256,1.5615894794464111,0.000232,0.000228,24.726006507873535,2.2213096618652344,1.0617,62.46,63.51,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,20,70,2,256,1.5836026668548584,0.000415,0.000407,24.580222606658936,2.184986114501953,0.9417,66.46,67.01,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,20,70,3,256,1.559473991394043,0.000281,0.000276,24.949930667877197,2.1890709400177,1.0244,63.46,63.9,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,20,70,4,256,1.5697870254516602,0.000387,0.000483,24.876367568969727,2.190333366394043,1.0071,64.37,63.27,0.00048339668238501414,0.43087995867019463,0.21179266737018654,5,256
38042,21,70,0,256,1.6828281879425049,0.000324,0.000322,24.42064595222473,2.588024139404297,0.9882,64.87,65.03,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,21,70,1,256,1.7369117736816406,0.000228,0.000224,23.787956714630127,3.367851734161377,1.0537,62.45,63.7,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,21,70,2,256,1.5722835063934326,0.000407,0.0004,24.260947704315186,2.661203622817993,0.9224,67.22,68.23,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,21,70,3,256,1.571751356124878,0.000276,0.000271,24.933150053024292,2.162911891937256,1.0203,63.68,64.83,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,21,70,4,256,1.5779728889465332,3.73e-07,7.36e-05,24.485474824905396,2.186553955078125,0.8642,69.16,70.08,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,22,70,0,256,1.5716395378112793,0.000322,0.000319,24.54507875442505,2.120884656906128,0.9832,65.19,64.81,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,22,70,1,256,1.59820556640625,0.000224,0.00022,24.3766028881073,2.1393954753875732,1.0346,63.46,64.45,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,22,70,2,256,1.5685021877288818,0.0004,0.000392,24.40170168876648,2.1765058040618896,0.902,67.87,69.01,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,22,70,3,256,1.5985569953918457,0.000271,0.000265,24.358003616333008,2.2222893238067627,0.9983,64.57,65.44,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,22,70,4,256,1.7709784507751465,7.36e-05,0.000147,24.411349296569824,2.9498236179351807,0.8376,70.44,69.0,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,23,70,0,256,1.7435171604156494,0.000319,0.000316,24.986270666122437,2.8357603549957275,0.9508,66.13,66.01,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,23,70,1,256,1.5873255729675293,0.00022,0.000215,25.254105806350708,2.271054267883301,1.0202,63.77,64.61,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,23,70,2,256,1.587590217590332,0.000392,0.000383,25.090617895126343,2.2813236713409424,0.879,68.96,69.68,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,23,70,3,256,1.591188669204712,0.000265,0.00026,24.851309061050415,2.217005491256714,0.9813,65.17,66.96,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,23,70,4,256,1.5844917297363281,0.000147,0.00022,25.162532091140747,2.2334654331207275,0.8415,70.12,69.9,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,24,70,0,256,1.7361640930175781,0.000316,0.000313,24.395583629608154,3.0476627349853516,0.9468,66.32,67.37,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,24,70,1,256,1.6451289653778076,0.000215,0.00021,24.650020122528076,2.934993267059326,1.0104,63.95,65.05,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,24,70,2,256,1.5868399143218994,0.000383,0.000374,25.366641998291016,2.3337349891662598,0.8564,69.53,70.29,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,24,70,3,256,1.5887513160705566,0.00026,0.000254,25.329972505569458,2.2343714237213135,0.9686,65.44,65.79,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,24,70,4,256,1.5634543895721436,0.00022,0.000293,25.025374174118042,2.281280994415283,0.8632,69.52,69.05,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,25,70,0,256,1.5845603942871094,0.000313,0.00031,24.893531560897827,2.1478638648986816,0.9364,66.79,66.31,0.00032852039018270755,0.28055952036243514,0.27458284474522676,5,256
38042,25,70,1,256,1.665001630783081,0.00021,0.000205,24.560702800750732,2.470663547515869,0.9903,64.85,66.32,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,25,70,2,256,1.7306640148162842,0.000374,0.000365,23.979292154312134,3.3945600986480713,0.8432,69.98,69.35,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,25,70,3,256,1.576326608657837,0.000254,0.000248,24.774339199066162,2.5621960163116455,0.9592,65.9,66.87,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,25,70,4,256,1.562589168548584,0.000293,0.000366,25.159801721572876,2.208250045776367,0.8796,68.93,68.32,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,26,70,0,256,1.5685386657714844,3.67e-07,7.24e-05,25.016664505004883,2.1955533027648926,0.7809,72.35,72.52,0.00035996240070477407,0.34234005784372074,0.25668365729351295,5,256
38042,26,70,1,256,1.5718400478363037,0.000205,0.0002,25.25958490371704,2.2433362007141113,0.9828,65.1,64.59,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,26,70,2,256,1.5597467422485352,0.000365,0.000356,24.691370487213135,2.188276767730713,0.8242,70.97,69.62,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,26,70,3,256,1.6448907852172852,0.000248,0.000241,24.62286114692688,2.1749002933502197,0.9474,66.51,66.74,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,26,70,4,256,1.7251579761505127,0.000366,0.000366,24.24434757232666,3.071612596511841,0.8856,68.69,68.02,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,27,70,0,256,1.6369528770446777,7.24e-05,0.000144,24.515384912490845,2.848970413208008,0.7542,73.34,72.3,0.00035996240070477407,0.34234005784372074,0.25668365729351295,5,256
38042,27,70,1,256,1.5649755001068115,0.0002,0.000194,24.88176465034485,2.184586524963379,0.973,65.53,66.07,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,27,70,2,256,1.6029815673828125,0.000356,0.000346,25.14281702041626,2.125964403152466,0.8023,71.73,71.53,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,27,70,3,256,1.57749605178833,0.000241,0.000235,25.13182044029236,2.186751365661621,0.9307,67.0,67.62,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,27,70,4,256,1.5635664463043213,0.000366,0.000365,25.09099316596985,2.2367894649505615,0.8766,69.03,68.75,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,28,70,0,256,1.5929806232452393,0.000144,0.000216,24.675525903701782,2.254960536956787,0.764,72.91,72.53,0.00035996240070477407,0.34234005784372074,0.25668365729351295,5,256
38042,28,70,1,256,1.711566686630249,0.000194,0.000189,24.3504855632782,2.9443063735961914,0.9576,66.23,66.46,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,28,70,2,256,1.6967194080352783,0.000346,0.000336,24.03673243522644,3.029890537261963,0.7872,72.12,72.26,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,28,70,3,256,1.5639257431030273,0.000235,0.000228,24.740029335021973,2.1701436042785645,0.9137,67.49,66.33,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,28,70,4,256,1.566781759262085,0.000365,0.000364,24.626448392868042,2.168067455291748,0.8766,69.09,69.48,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,29,70,0,256,1.5755805969238281,0.000216,0.000288,24.55258321762085,2.228180170059204,0.7766,72.51,71.84,0.00035996240070477407,0.34234005784372074,0.25668365729351295,5,256
38042,29,70,1,256,1.5690746307373047,0.000189,0.000183,24.315584182739258,2.3568267822265625,0.948,66.51,67.12,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,29,70,2,256,1.569887638092041,0.000336,0.000326,24.754987478256226,2.191671133041382,0.7669,72.74,72.77,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,29,70,3,256,1.6160991191864014,0.000228,0.000221,24.70042371749878,2.2440271377563477,0.8975,68.14,67.19,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
38042,29,70,4,256,1.693098545074463,0.000364,0.000363,24.037023067474365,2.868161201477051,0.8625,69.27,70.08,0.0003660093682741275,0.5,0.18626259427183606,5,256
38042,30,70,0,256,1.685089349746704,0.000288,0.00036,24.132447957992554,2.931352138519287,0.8006,71.74,70.83,0.00035996240070477407,0.34234005784372074,0.25668365729351295,5,256
38042,30,70,1,256,1.5637319087982178,0.000183,0.000177,25.072750091552734,2.2826192378997803,0.9386,66.56,68.55,0.0002610457762689696,0.4351200264873825,0.2988852362414701,5,256
38042,30,70,2,256,1.5828304290771484,0.000326,0.000316,24.84551453590393,2.217994451522827,0.752,73.59,72.43,0.00046580972075259094,0.08322155840047196,0.21704259365986278,5,256
38042,30,70,3,256,1.5686113834381104,0.000221,0.000214,24.841108322143555,2.1914350986480713,0.8906,68.51,67.8,0.0003155456675032866,0.3398308014407791,0.20632463667325823,5,256
