HyperLR_Group,Seed,Epoch,Train_Loss,Val_Acc,LR,WD
1e-10,38042,31,1.1538156015777588,0.591,0.00016815855633467436,0.06999807804822922
1e-10,38042,32,1.1422189226150512,0.5835,0.00020179027342237532,0.0699986070394516
1e-10,38042,33,1.1467247818756103,0.582,0.00020179027342237532,0.0699986070394516
1e-10,38042,34,1.1350144458389282,0.5874,0.00016143222455866635,0.06999848783016205
1e-10,38042,35,1.0995351400375366,0.5871,0.00016143222455866635,0.06999848783016205
1e-10,38042,36,1.0886129950714112,0.6077,0.0001937186752911657,0.0699983462691307
1e-10,38042,37,1.0913116234588622,0.6026,0.0001937186752911657,0.0699983462691307
1e-10,38042,38,1.0856432415008546,0.6051,0.0002185899211326614,0.06999832391738892
1e-10,38042,39,1.0855465871810912,0.6131,0.0002185899211326614,0.06999832391738892
1e-10,38042,40,1.071610871734619,0.5959,0.0002310005365870893,0.06999846547842026
1e-10,38042,41,1.0601637183761596,0.607,0.0002310005365870893,0.06999846547842026
1e-10,38042,42,1.047990051498413,0.616,0.00027720065554603934,0.06999783962965012
1e-10,38042,43,1.059147060470581,0.6167,0.00027720065554603934,0.06999783962965012
1e-10,38042,44,1.0500855145072936,0.6185,0.00033264077501371503,0.06999730318784714
1e-10,38042,45,1.0538370520401001,0.6149,0.00033264077501371503,0.06999730318784714
1e-10,38042,46,1.0380904055786133,0.6116,0.0003449979121796787,0.06999725848436356
1e-10,38042,47,1.0354480743408203,0.6369,0.0003449979121796787,0.06999725848436356
1e-10,38042,48,1.0156361350250245,0.6379,0.0004139975062571466,0.0699973851442337
1e-10,38042,49,1.030192821598053,0.6036,0.0004139975062571466,0.0699973851442337
1e-10,38042,50,1.0123141542816163,0.6371,0.0004954723990522325,0.06999700516462326
1e-10,38042,51,1.0303062516975403,0.6428,0.0004954723990522325,0.06999700516462326
1e-10,38042,52,1.0114151028442382,0.6378,0.0004450830747373402,0.0699964091181755
1e-10,38042,53,0.9752346264648437,0.6523,0.0004450830747373402,0.0699964091181755
1e-10,38042,54,0.9569205888175965,0.6468,0.0003876467526424676,0.06999626755714417
1e-10,38042,55,0.9112629015731811,0.672,0.0003876467526424676,0.06999626755714417
1e-10,38042,56,0.8993563803482055,0.6642,0.0003541054611559957,0.06999565660953522
1e-10,38042,57,0.8685274955749511,0.6723,0.0003541054611559957,0.06999565660953522
1e-10,38042,58,0.8509329689598083,0.6692,0.00035629025660455227,0.06999589502811432
1e-10,38042,59,0.8366727731704712,0.6851,0.00035629025660455227,0.06999589502811432
1e-10,38042,60,0.8274907423210144,0.6851,0.00034748404868878424,0.06999586522579193
1e-10,38042,61,0.8062328171920776,0.6974,0.00034748404868878424,0.06999586522579193
1e-10,38042,62,0.7963193668937684,0.69,0.0002779872447717935,0.06999579817056656
1e-10,38042,63,0.7423074215507507,0.6938,0.0002779872447717935,0.06999579817056656
1e-10,38042,64,0.7324029093170166,0.6978,0.000251125602517277,0.06999571621417999
1e-10,38042,65,0.7013830731201172,0.7104,0.000251125602517277,0.06999571621417999
1e-10,38042,66,0.6882554047584534,0.7099,0.0003013507230207324,0.06999585777521133
1e-10,38042,67,0.7024380810737609,0.6941,0.0003013507230207324,0.06999585777521133
1e-10,38042,68,0.6913884420967102,0.7031,0.0003468349459581077,0.0699959471821785
1e-10,38042,69,0.7054373907852173,0.6988,0.0003468349459581077,0.0699959471821785
1e-10,217401,0,1.99835172416687,0.3657,0.00037085649091750383,0.0700002983212471
1e-10,217401,1,1.7393628887557984,0.3733,0.00037085649091750383,0.0700002983212471
1e-10,217401,2,1.644431010055542,0.4251,0.00043938602902926505,0.07000062614679337
1e-10,217401,3,1.603665312347412,0.4486,0.00043938602902926505,0.07000062614679337
1e-10,217401,4,1.558631110458374,0.4439,0.00035150881740264595,0.07000125199556351
1e-10,217401,5,1.5049308093643188,0.4802,0.00035150881740264595,0.07000125199556351
1e-10,217401,6,1.4799256917572021,0.4628,0.0003158082836307585,0.07000181078910828
1e-10,217401,7,1.4501753505325317,0.4953,0.0003158082836307585,0.07000181078910828
1e-10,217401,8,1.4286807526779175,0.4923,0.00037896994035691023,0.07000183314085007
1e-10,217401,9,1.421521378211975,0.4859,0.00037896994035691023,0.07000183314085007
1e-10,217401,10,1.4048802426147462,0.5007,0.00045476394006982446,0.070001520216465
1e-10,217401,11,1.4043822523117064,0.4956,0.00045476394006982446,0.070001520216465
1e-10,217401,12,1.3876606015777588,0.5149,0.000391629699151963,0.07000163942575455
1e-10,217401,13,1.3600796495437621,0.5314,0.000391629699151963,0.07000163942575455
1e-10,217401,14,1.3409764881134034,0.5184,0.00039422797271981835,0.07000153511762619
1e-10,217401,15,1.328423755531311,0.532,0.00039422797271981835,0.07000153511762619
1e-10,217401,16,1.3141922303390503,0.5318,0.00045490084448829293,0.07000145316123962
1e-10,217401,17,1.3203101892471314,0.5318,0.00045490084448829293,0.07000145316123962
1e-10,217401,18,1.2954328580474854,0.542,0.0004632262571249157,0.07000166922807693
1e-10,217401,19,1.2860176042938232,0.5419,0.0004632262571249157,0.07000166922807693
1e-10,217401,20,1.2744563235092163,0.5382,0.00044684839667752385,0.07000173628330231
1e-10,217401,21,1.2548681615447999,0.5527,0.00044684839667752385,0.07000173628330231
1e-10,217401,22,1.241282770690918,0.5567,0.0004888061666861176,0.0700012668967247
1e-10,217401,23,1.235636455154419,0.5495,0.0004888061666861176,0.0700012668967247
1e-10,217401,24,1.2283293109893798,0.5535,0.0004630681942217052,0.07000137865543365
1e-10,217401,25,1.202872372970581,0.5663,0.0004630681942217052,0.07000137865543365
1e-10,217401,26,1.1909044200897216,0.5795,0.00046692456817254424,0.07000170648097992
1e-10,217401,27,1.1764973371124268,0.5762,0.00046692456817254424,0.07000170648097992
1e-10,217401,28,1.1656500843048097,0.5787,0.00046799503616057336,0.0700017586350441
1e-10,217401,29,1.1436883913040161,0.5731,0.00046799503616057336,0.0700017586350441
1e-10,217401,30,1.1309336642074586,0.596,0.0004445945378392935,0.07000178843736649
1e-10,217401,31,1.1065099905014038,0.599,0.0004445945378392935,0.07000178843736649
1e-10,217401,32,1.0885836528015136,0.6056,0.00045365039841271937,0.07000172138214111
1e-10,217401,33,1.0784048697280884,0.6028,0.00045365039841271937,0.07000172138214111
1e-10,217401,34,1.0624774430847168,0.6132,0.0003974233695771545,0.07000181078910828
1e-10,217401,35,1.0317308589553833,0.6211,0.0003974233695771545,0.07000181078910828
1e-10,217401,36,1.0130991008758545,0.6227,0.00037503530620597303,0.07000220566987991
1e-10,217401,37,0.9881817263793945,0.6475,0.00037503530620597303,0.07000220566987991
1e-10,217401,38,0.9720547758865357,0.6451,0.00036407416337169707,0.0700022429227829
1e-10,217401,39,0.9522838458633422,0.6338,0.00036407416337169707,0.0700022429227829
1e-10,217401,40,0.9409099127197266,0.6489,0.0003411941579543054,0.07000217586755753
1e-10,217401,41,0.9160482484436036,0.6431,0.0003411941579543054,0.07000217586755753
1e-10,217401,42,0.8949151596450806,0.6571,0.0003769337199628353,0.07000210881233215
1e-10,217401,43,0.895023478679657,0.6606,0.0003769337199628353,0.07000210881233215
1e-10,217401,44,0.88292717212677,0.6634,0.0003581829369068146,0.07000194489955902
1e-10,217401,45,0.8580570205688477,0.6601,0.0003581829369068146,0.07000194489955902
1e-10,217401,46,0.8482803056907654,0.6608,0.000403976155212149,0.0700017511844635
1e-10,217401,47,0.850798927268982,0.6637,0.000403976155212149,0.0700017511844635
1e-10,217401,48,0.846060109386444,0.6728,0.0003535045252647251,0.07000147551298141
1e-10,217401,49,0.8083303578186035,0.6693,0.0003535045252647251,0.07000147551298141
1e-10,217401,50,0.791265698890686,0.6758,0.00035288758226670325,0.07000166922807693
1e-10,217401,51,0.7800857501029969,0.672,0.00035288758226670325,0.07000166922807693
1e-10,217401,52,0.7623489112472535,0.6777,0.00038616129313595593,0.07000158727169037
1e-10,217401,53,0.7643871825790405,0.6846,0.00038616129313595593,0.07000158727169037
1e-10,217401,54,0.7564100531196595,0.6755,0.0004165376885794103,0.07000158727169037
1e-10,217401,55,0.7565189172554017,0.682,0.0004165376885794103,0.07000158727169037
1e-10,217401,56,0.7479649360656738,0.6857,0.0003857555566355586,0.07000144571065903
1e-10,217401,57,0.7226397222709656,0.6885,0.0003857555566355586,0.07000144571065903
1e-10,217401,58,0.70610470413208,0.6897,0.00032147360616363585,0.07000143080949783
1e-10,217401,59,0.6666377074241638,0.6962,0.00032147360616363585,0.07000143080949783
1e-10,217401,60,0.6538826120376587,0.6916,0.00036300322972238064,0.07000136375427246
1e-10,217401,61,0.6608897862434387,0.6836,0.00036300322972238064,0.07000136375427246
1e-10,217401,62,0.6604284624671936,0.6897,0.00038209412014111876,0.07000120729207993
1e-10,217401,63,0.649189195728302,0.6971,0.00038209412014111876,0.07000120729207993
1e-10,217401,64,0.6404504230117798,0.691,0.00040218973299488425,0.07000111043453217
1e-10,217401,65,0.6435628886795044,0.6939,0.00040218973299488425,0.07000111043453217
1e-10,217401,66,0.6364441569709778,0.6936,0.0003217517805751413,0.07000074535608292
1e-10,217401,67,0.5860324786758423,0.7025,0.0003217517805751413,0.07000074535608292
1e-10,217401,68,0.575485406551361,0.7,0.0003861021250486374,0.07000061124563217
1e-10,217401,69,0.5861753734207154,0.6954,0.0003861021250486374,0.07000061124563217
1e-08,38042,0,1.9745713364028932,0.3037,0.0002640000020619482,0.0698980987071991
1e-08,38042,1,1.7574975048065185,0.3955,0.0002640000020619482,0.0698980987071991
1e-08,38042,2,1.6715740829467773,0.4114,0.00021120000747032464,0.06990145146846771
1e-08,38042,3,1.6090016937637328,0.4291,0.00021120000747032464,0.06990145146846771
1e-08,38042,4,1.5670600274658204,0.4391,0.00016896000306587666,0.06985867023468018
1e-08,38042,5,1.519439139099121,0.4842,0.00016896000306587666,0.06985867023468018
1e-08,38042,6,1.4903883660507202,0.4818,0.00013516799663193524,0.06986486911773682
1e-08,38042,7,1.460684129676819,0.4717,0.00013516799663193524,0.06986486911773682
1e-08,38042,8,1.4397232320404052,0.4884,0.00016220159886870533,0.06990422308444977
1e-08,38042,9,1.429944343032837,0.5009,0.00016220159886870533,0.06990422308444977
1e-08,38042,10,1.4172297597503662,0.4983,0.00012976127618458122,0.06990896910429001
1e-08,38042,11,1.3860465451812745,0.5103,0.00012976127618458122,0.06990896910429001
1e-08,38042,12,1.3761127709197998,0.5029,0.00015571352560073137,0.06992612034082413
1e-08,38042,13,1.3687467162704468,0.5117,0.00015571352560073137,0.06992612034082413
1e-08,38042,14,1.359161390914917,0.5009,0.0001245708263013512,0.06993210315704346
1e-08,38042,15,1.3332430776214599,0.5253,0.0001245708263013512,0.06993210315704346
1e-08,38042,16,1.3195208710098267,0.522,0.00014948498574085534,0.06992949545383453
1e-08,38042,17,1.3240165630340577,0.5386,0.00014948498574085534,0.06992949545383453
1e-08,38042,18,1.310469528503418,0.5329,0.00011958798859268427,0.06993965059518814
1e-08,38042,19,1.2812714597320556,0.5329,0.00011958798859268427,0.06993965059518814
1e-08,38042,20,1.2697791379547119,0.5384,9.567038796376437e-05,0.06991754472255707
1e-08,38042,21,1.250860602645874,0.5423,9.567038796376437e-05,0.06991754472255707
1e-08,38042,22,1.2383345930099487,0.5529,0.00011480446846690029,0.06987488269805908
1e-08,38042,23,1.2372393088912963,0.5601,0.00011480446846690029,0.06987488269805908
1e-08,38042,24,1.2318470963287353,0.5535,9.184357622871175e-05,0.0698697566986084
1e-08,38042,25,1.2138777645492553,0.5643,9.184357622871175e-05,0.0698697566986084
1e-08,38042,26,1.1985921085357667,0.5644,0.0001102122914744541,0.06988894194364548
1e-08,38042,27,1.2050733044433595,0.5707,0.0001102122914744541,0.06988894194364548
1e-08,38042,28,1.195032456741333,0.5724,8.816983608994633e-05,0.06988441199064255
1e-08,38042,29,1.1699361072540284,0.5756,8.816983608994633e-05,0.06988441199064255
1e-08,38042,30,1.1659891944122314,0.5609,0.0001058038033079356,0.06988272815942764
1e-08,38042,31,1.168531287727356,0.5795,0.0001058038033079356,0.06988272815942764
1e-08,38042,32,1.1609866235351562,0.5714,0.00012696455814875662,0.06990885734558105
1e-08,38042,33,1.1671532515716552,0.5795,0.00012696455814875662,0.06990885734558105
1e-08,38042,34,1.1566049590301513,0.5831,0.00010157164797419682,0.06990844756364822
1e-08,38042,35,1.132082568435669,0.5826,0.00010157164797419682,0.06990844756364822
1e-08,38042,36,1.1178907748413085,0.5926,0.00012188597611384466,0.06989691406488419
1e-08,38042,37,1.1250287689971923,0.5944,0.00012188597611384466,0.06989691406488419
1e-08,38042,38,1.1227096726226806,0.5956,0.0001462631771573797,0.06988801062107086
1e-08,38042,39,1.1257703090286255,0.5972,0.0001462631771573797,0.06988801062107086
1e-08,38042,40,1.1205492784500122,0.5772,0.0001170105388155207,0.06989187002182007
1e-08,38042,41,1.0867168103790283,0.598,0.0001170105388155207,0.06989187002182007
1e-08,38042,42,1.077301849861145,0.6001,0.00014041265239939094,0.06988733261823654
1e-08,38042,43,1.0865599836349487,0.5887,0.00014041265239939094,0.06988733261823654
1e-08,38042,44,1.0781136659049988,0.6004,0.00016849518578965217,0.06982032209634781
1e-08,38042,45,1.0856735279846192,0.6009,0.00016849518578965217,0.06982032209634781
1e-08,38042,46,1.0716321420288086,0.5951,0.00020219422003719956,0.06981052458286285
1e-08,38042,47,1.0876486499023437,0.6135,0.00020219422003719956,0.06981052458286285
1e-08,38042,48,1.076558373451233,0.6102,0.00024263306113425642,0.0698346346616745
